,result,prediction,prob0,prob1
GSM269936,0,0,7.783395290374756,-11.468870162963867
GSM269937,0,0,6.976614475250244,-10.454427719116211
GSM269938,0,0,6.046341419219971,-9.254169464111328
GSM269809,0,0,11.97101879119873,-17.178377151489258
GSM269810,0,0,12.55133056640625,-17.954076766967773
GSM269811,0,0,10.189769744873047,-15.044034957885742
GSM269834,0,0,10.884654998779297,-15.883649826049805
GSM269932,0,0,11.575592041015625,-16.752500534057617
GSM269934,0,0,11.744441032409668,-16.992019653320312
GSM270524,1,1,-7.336625099182129,5.632397651672363
GSM270525,1,1,-7.229812145233154,5.460411071777344
GSM270526,1,1,-7.199340343475342,5.480346202850342
GSM270527,1,1,-8.814420700073242,7.309202671051025
GSM270528,1,1,-9.204045295715332,7.689072132110596
GSM270529,1,1,-8.29254150390625,6.748815059661865
GSM270808,0,0,5.07684326171875,-8.536853790283203
GSM270810,0,0,4.4961066246032715,-7.821238994598389
GSM270781,1,1,-6.673655033111572,4.989567279815674
GSM270782,1,1,-6.247561931610107,4.568233013153076
GSM270783,1,1,-3.994030475616455,1.7010209560394287
GSM270784,1,1,-7.014953136444092,5.357487201690674
GSM270785,1,1,-7.536818027496338,5.933556079864502
GSM270834,0,0,3.612064838409424,-8.182646751403809
GSM270835,0,0,5.581387996673584,-10.843931198120117
GSM270837,0,0,5.646430969238281,-11.026960372924805
GSM270838,0,0,3.7255311012268066,-8.341178894042969
GSM270839,0,0,4.68296480178833,-9.743387222290039
GSM270840,0,0,3.8977766036987305,-8.458658218383789
GSM270841,0,0,4.705572128295898,-9.77490234375
GSM270842,0,0,4.891074180603027,-10.155160903930664
GSM270843,0,0,4.797055721282959,-9.843597412109375
GSM270844,0,0,3.716952323913574,-8.464239120483398
GSM270815,1,0,1.7190791368484497,-5.6429901123046875
GSM270816,1,0,1.5063854455947876,-5.3412251472473145
GSM270818,1,0,1.0968157052993774,-4.617788791656494
GSM270819,1,0,0.9123901128768921,-4.309567451477051
GSM270820,1,0,1.1525427103042603,-4.824796676635742
GSM270821,1,0,0.6567769050598145,-3.811465263366699
GSM270822,1,0,0.9881659746170044,-4.30980920791626
GSM270823,1,0,0.6389963626861572,-3.8246681690216064
GSM270824,1,0,1.001046061515808,-4.545960426330566
GSM270826,1,0,0.0664294958114624,-2.7784714698791504
GSM270827,1,0,0.41289734840393066,-3.2689638137817383
GSM270828,1,0,1.1206752061843872,-4.673345565795898
GSM270829,1,0,1.2199512720108032,-4.9204912185668945
GSM270830,1,0,1.0583833456039429,-4.4406280517578125
GSM270832,1,0,1.2590261697769165,-4.978684425354004
GSM270833,1,0,0.9813235998153687,-4.472436904907227
GSM271334,1,1,-5.1960296630859375,3.197442054748535
GSM271335,1,1,-5.055759429931641,2.9770007133483887
GSM271337,1,1,-4.884521007537842,2.7451648712158203
GSM271338,1,1,-4.1111345291137695,2.10888409614563
GSM271339,1,1,-6.018870830535889,3.606752872467041
GSM271341,1,1,-5.8185858726501465,4.049793720245361
GSM271847,0,0,9.011966705322266,-14.430585861206055
GSM271848,0,0,7.330749034881592,-12.072235107421875
GSM271866,0,0,5.865556240081787,-10.052972793579102
GSM271867,0,0,7.181586742401123,-11.719743728637695
GSM271868,0,0,10.414285659790039,-16.385540008544922
GSM272419,0,0,2.124998092651367,-5.036865234375
GSM272770,0,0,4.316048622131348,-7.609248161315918
GSM272772,0,0,4.509237766265869,-7.677933216094971
GSM272754,1,1,-5.09138298034668,3.79435396194458
GSM272755,1,1,-7.416459560394287,6.037514686584473
GSM272756,1,1,-4.282066822052002,2.501676559448242
GSM272758,1,1,-6.978104114532471,5.883173942565918
GSM272759,1,1,-6.2383246421813965,5.128961563110352
GSM272760,1,1,-7.57301664352417,6.389621257781982
GSM272761,1,1,-6.204670429229736,4.970610618591309
GSM272762,1,1,-6.162080764770508,5.120014667510986
GSM272763,1,1,-5.057384014129639,3.921644687652588
GSM272764,1,1,-5.17248010635376,3.744645595550537
GSM272765,1,1,-6.488072872161865,5.188287734985352
GSM272766,1,1,-5.82791805267334,4.676639080047607
GSM272767,1,1,-4.425945281982422,3.140547275543213
GSM272768,1,1,-6.799490928649902,5.343991756439209
GSM272914,0,0,9.737983703613281,-13.001602172851562
GSM272915,0,0,6.974546909332275,-9.945989608764648
GSM272916,0,0,8.612010955810547,-11.79975700378418
GSM272917,0,0,10.190576553344727,-13.452774047851562
GSM272918,0,0,7.598410129547119,-10.710319519042969
GSM272919,0,0,8.39330005645752,-11.480308532714844
GSM272920,0,0,7.8205952644348145,-10.912456512451172
GSM272921,0,0,8.777491569519043,-11.884231567382812
GSM272994,0,0,9.526755332946777,-15.021524429321289
GSM273007,0,0,9.702563285827637,-15.339120864868164
GSM273008,0,0,9.408845901489258,-14.989233016967773
GSM273009,0,0,7.631938457489014,-12.510547637939453
GSM273012,0,0,8.989921569824219,-14.389583587646484
GSM273227,0,0,5.236632823944092,-8.93874740600586
GSM273228,0,0,5.802309036254883,-9.532089233398438
GSM273229,0,0,5.308630466461182,-9.026956558227539
GSM273230,0,0,4.722798824310303,-8.294925689697266
GSM273231,0,0,4.398157596588135,-7.879540920257568
GSM273232,0,0,4.484259605407715,-8.108011245727539
GSM273233,0,0,6.276341915130615,-10.14913558959961
GSM273234,0,0,4.669346332550049,-8.332001686096191
GSM273269,0,0,3.971146583557129,-7.304872989654541
GSM273270,0,0,5.773252010345459,-9.24068832397461
GSM274608,1,1,-6.90473747253418,5.38093900680542
GSM274609,1,1,-10.041449546813965,8.461986541748047
GSM274610,1,1,-9.16356372833252,7.504762172698975
GSM275309,1,1,-7.959627628326416,6.612562656402588
GSM275312,1,1,-7.757434368133545,6.396669387817383
GSM275313,1,1,-8.409937858581543,7.091353893280029
GSM275314,1,1,-8.149807929992676,6.732436656951904
GSM275417,0,0,16.59883689880371,-23.162281036376953
GSM275418,0,0,17.73354148864746,-25.000913619995117
GSM275419,0,0,17.840280532836914,-24.9879207611084
GSM275420,0,0,11.952390670776367,-17.807125091552734
GSM275676,1,1,-14.131166458129883,12.318571090698242
GSM275677,1,1,-12.826728820800781,11.148271560668945
GSM275678,1,1,-11.721317291259766,9.974786758422852
GSM275680,1,1,-12.525116920471191,10.722938537597656
GSM275681,1,1,-11.908808708190918,9.994199752807617
GSM275682,1,1,-12.302284240722656,10.409002304077148
GSM275683,1,1,-12.417783737182617,10.701482772827148
GSM275684,1,1,-13.721536636352539,11.929256439208984
GSM275685,1,1,-12.249427795410156,10.484699249267578
GSM275686,1,1,-11.749309539794922,10.04241943359375
GSM275688,0,0,14.54420280456543,-18.75334358215332
GSM277264,0,0,13.783554077148438,-18.041074752807617
GSM277265,0,0,11.763047218322754,-15.99448013305664
GSM277266,0,0,13.145265579223633,-17.251493453979492
GSM277268,0,0,6.893298625946045,-10.108966827392578
GSM277269,0,0,9.408169746398926,-12.916875839233398
GSM277270,0,0,10.212543487548828,-13.597143173217773
GSM277272,0,0,8.343533515930176,-13.410184860229492
GSM277273,0,0,3.3093066215515137,-6.250761985778809
GSM304352,0,0,9.417329788208008,-12.909738540649414
GSM277427,1,1,-8.824780464172363,7.171597003936768
GSM277428,1,1,-9.032600402832031,7.402807712554932
GSM277429,1,1,-9.100311279296875,7.414795398712158
GSM277430,1,1,-9.168435096740723,7.485564708709717
GSM277637,1,1,-7.486227512359619,5.490934371948242
GSM277638,1,1,-7.524075984954834,5.5173726081848145
GSM277639,1,1,-7.649501323699951,5.684884548187256
GSM277640,1,1,-7.667275905609131,5.70887565612793
GSM277641,1,1,-7.588876724243164,5.592639923095703
GSM277642,1,1,-7.6837544441223145,5.716825008392334
GSM277800,1,1,-6.326047897338867,5.477413654327393
GSM277801,1,1,-2.373058795928955,0.32047605514526367
GSM277802,1,1,-8.35088062286377,7.3734822273254395
GSM277803,1,1,-7.683895111083984,6.768606662750244
GSM277804,1,1,-5.140186786651611,3.2192530632019043
GSM277805,1,1,-4.080080509185791,2.937018394470215
GSM277806,1,1,-6.480731964111328,5.442119121551514
GSM277807,1,1,-8.836841583251953,8.394426345825195
GSM277808,1,1,-7.629973411560059,6.212756633758545
GSM277809,1,1,-6.524543285369873,5.2461042404174805
GSM277810,1,1,-8.563545227050781,7.505590915679932
GSM277812,1,1,-7.8809428215026855,7.124992847442627
GSM279060,0,0,13.254789352416992,-18.559709548950195
GSM279062,0,0,13.876104354858398,-19.29442596435547
GSM279063,0,0,13.99859619140625,-19.511564254760742
GSM279064,0,0,13.351935386657715,-18.655874252319336
GSM279138,0,0,8.049092292785645,-11.830493927001953
GSM279143,0,0,5.775278568267822,-9.187446594238281
GSM279140,1,1,-5.186039447784424,3.3658323287963867
GSM279141,1,1,-7.844396591186523,6.31195592880249
GSM279145,1,1,-5.964015483856201,4.315433502197266
GSM279572,0,0,10.528581619262695,-17.012792587280273
GSM279574,0,0,10.974006652832031,-17.37846565246582
GSM279575,0,0,12.54862117767334,-19.807476043701172
GSM279576,0,0,13.977463722229004,-21.523937225341797
GSM279577,0,0,12.564008712768555,-19.795167922973633
GSM279578,0,0,11.186324119567871,-17.793392181396484
GSM279579,0,0,8.174882888793945,-13.8319091796875
GSM279580,0,0,9.79484748840332,-15.592683792114258
GSM279582,0,0,13.610279083251953,-21.183927536010742
GSM279583,0,0,15.94354248046875,-24.2814884185791
GSM279584,0,0,16.71274757385254,-25.338720321655273
GSM279585,0,0,6.225753307342529,-11.630638122558594
GSM279586,0,0,5.834070682525635,-11.167642593383789
GSM279587,0,0,5.991060733795166,-11.314943313598633
GSM279588,0,0,5.696937561035156,-10.91351318359375
GSM280220,0,0,11.023665428161621,-15.821746826171875
GSM280223,0,0,12.257634162902832,-17.48395538330078
GSM280224,0,0,9.381007194519043,-13.782480239868164
GSM279182,1,1,-4.327529430389404,6.254109859466553
GSM279184,1,1,-4.191501140594482,3.189561367034912
GSM279187,1,1,-3.4813923835754395,5.456852912902832
GSM280297,1,1,-3.1859917640686035,2.283534288406372
GSM280298,1,1,-3.3732385635375977,3.686511516571045
GSM280360,1,1,-4.431507587432861,5.48836612701416
GSM280361,1,1,-4.4510626792907715,5.208301067352295
GSM280362,1,1,-4.111628532409668,2.703494071960449
GSM280363,1,1,-5.038421154022217,8.083911895751953
GSM280367,1,1,-4.423056125640869,7.425767421722412
GSM280368,1,1,-8.182435035705566,9.710617065429688
GSM280369,1,1,-2.574453830718994,3.163151264190674
GSM280370,1,1,-3.5643792152404785,3.001041889190674
GSM280371,1,1,-3.7467293739318848,6.57449197769165
GSM280373,1,1,-4.210186958312988,5.433880805969238
GSM280374,1,1,-4.345497131347656,3.3836474418640137
GSM280377,1,1,-5.181641578674316,9.05587387084961
GSM280378,1,1,-3.5164217948913574,5.333718299865723
GSM281314,0,0,7.397445201873779,-11.335248947143555
GSM281315,0,0,7.396556377410889,-11.276641845703125
GSM281775,0,0,8.07203483581543,-11.387552261352539
GSM281776,0,0,7.725491046905518,-10.976398468017578
GSM281778,0,0,7.351766109466553,-10.552080154418945
GSM282583,0,0,6.812798976898193,-10.491247177124023
GSM282584,0,0,8.318277359008789,-12.227603912353516
GSM282585,0,0,7.480496883392334,-11.168750762939453
GSM282586,0,0,6.833346843719482,-10.469017028808594
GSM282587,0,0,7.401237964630127,-11.105199813842773
GSM282588,0,0,5.4840989112854,-8.843974113464355
GSM282590,0,0,4.916462421417236,-8.007675170898438
GSM282591,0,0,6.711241245269775,-10.292354583740234
GSM282592,0,0,7.002186298370361,-10.68597412109375
GSM283064,0,0,6.159407615661621,-11.679485321044922
GSM283065,0,0,6.826171398162842,-12.567432403564453
GSM283066,0,0,6.7685112953186035,-12.371553421020508
GSM283067,0,0,6.790278911590576,-12.504989624023438
GSM283068,0,0,7.857452869415283,-14.005025863647461
GSM283072,0,0,5.535860538482666,-10.850971221923828
GSM283073,0,0,7.712441921234131,-13.789470672607422
GSM283074,0,0,6.450058460235596,-11.79833984375
GSM283075,0,0,5.849357604980469,-11.28483772277832
GSM283076,0,0,6.992380619049072,-12.90321159362793
GSM283077,0,0,6.0234246253967285,-11.424375534057617
GSM283078,0,0,5.851351261138916,-11.105937957763672
GSM283079,0,0,5.2579240798950195,-10.51515007019043
GSM284858,0,0,27.233766555786133,-34.112003326416016
GSM284860,0,0,16.53782081604004,-21.854129791259766
GSM284861,0,0,2.3635692596435547,-5.306923866271973
GSM284862,0,0,1.7414919137954712,-4.423521041870117
GSM284863,0,0,10.229076385498047,-14.345252990722656
GSM284864,0,0,2.782136917114258,-5.520489692687988
GSM286015,0,0,22.18412971496582,-31.00636863708496
GSM286017,0,0,11.732004165649414,-16.54756736755371
GSM286086,0,0,11.267541885375977,-16.315345764160156
GSM286087,0,0,13.092813491821289,-18.393247604370117
GSM286088,0,0,22.908857345581055,-31.19774627685547
GSM286089,0,0,12.269977569580078,-17.251100540161133
GSM286090,0,0,14.454705238342285,-19.807222366333008
GSM286091,0,0,11.722613334655762,-16.44504165649414
GSM286135,1,1,-12.124311447143555,10.475200653076172
GSM286136,1,1,-12.704914093017578,11.026790618896484
GSM282008,0,0,7.726955890655518,-12.317365646362305
GSM282009,0,0,11.08853530883789,-13.904924392700195
GSM282010,0,0,9.131032943725586,-11.596963882446289
GSM282012,0,0,9.99013614654541,-15.535808563232422
GSM282014,0,0,5.660834789276123,-9.236166000366211
GSM282017,0,0,5.132449150085449,-8.588781356811523
GSM282019,0,0,6.93536901473999,-10.836549758911133
GSM287217,0,0,6.5294575691223145,-9.681621551513672
GSM287218,0,0,7.3413166999816895,-10.650949478149414
GSM287219,0,0,8.464071273803711,-11.902088165283203
GSM287220,0,0,7.2267746925354,-10.53825569152832
GSM287222,0,0,5.916917324066162,-9.025182723999023
GSM287846,1,1,-8.672393798828125,7.364589214324951
GSM287847,1,1,-8.888616561889648,7.537363529205322
GSM287848,1,1,-8.933050155639648,7.594706058502197
GSM287849,1,1,-9.21762752532959,7.944894313812256
GSM287850,1,1,-8.764857292175293,7.447194576263428
GSM287851,1,1,-8.93232250213623,7.600189685821533
GSM287862,1,1,-8.789813995361328,7.463948726654053
GSM287864,1,1,-8.040630340576172,6.6761651039123535
GSM287905,1,1,-7.9341511726379395,6.594439506530762
GSM287906,1,1,-8.451994895935059,7.097232341766357
GSM287907,1,1,-8.503717422485352,7.2079596519470215
GSM287909,1,1,-8.522330284118652,7.254385471343994
GSM287910,1,1,-8.63410472869873,7.34874963760376
GSM288224,0,0,6.2485785484313965,-9.738729476928711
GSM288225,0,0,5.381863117218018,-8.740198135375977
GSM288226,0,0,5.476130962371826,-8.976045608520508
GSM288227,0,0,6.6709980964660645,-10.326581954956055
GSM288228,0,0,8.673542022705078,-12.412406921386719
GSM288230,0,0,8.092813491821289,-11.608804702758789
GSM288293,1,1,-12.089310646057129,10.472570419311523
GSM288296,1,1,-11.512238502502441,9.917882919311523
GSM288297,1,1,-11.755913734436035,10.058769226074219
GSM288298,1,1,-9.529582977294922,7.962213039398193
GSM288299,1,1,-12.202861785888672,10.619403839111328
GSM288300,1,1,-11.968537330627441,10.400106430053711
GSM288301,1,1,-11.342263221740723,9.810121536254883
GSM288302,1,1,-11.779302597045898,10.12596321105957
GSM288304,1,1,-11.475920677185059,9.862062454223633
GSM288305,1,1,-13.421720504760742,11.533773422241211
GSM288306,1,1,-13.540849685668945,11.733781814575195
GSM288307,1,1,-13.85236644744873,11.983499526977539
GSM288308,1,1,-12.915725708007812,11.117738723754883
GSM288309,1,1,-12.480205535888672,10.662832260131836
GSM288310,1,1,-13.6725435256958,11.822641372680664
GSM288312,1,1,-13.40375804901123,11.437503814697266
GSM288313,1,1,-13.551202774047852,11.708419799804688
GSM257664,0,0,11.999454498291016,-17.31097984313965
GSM257665,0,0,18.643903732299805,-26.052419662475586
GSM257666,0,0,9.65334701538086,-14.39750862121582
GSM257667,0,0,19.931943893432617,-27.702932357788086
GSM257668,0,0,10.79733943939209,-15.858482360839844
GSM257669,0,0,17.70724105834961,-24.847795486450195
GSM257670,0,0,12.687227249145508,-18.085416793823242
GSM257671,0,0,19.38408660888672,-26.901988983154297
GSM257672,0,0,11.434505462646484,-16.676971435546875
GSM288491,1,1,-12.457897186279297,10.508895874023438
GSM288497,1,1,-12.313779830932617,10.296442031860352
GSM288499,1,1,-12.032683372497559,10.067985534667969
GSM288501,1,1,-13.32315444946289,11.311031341552734
GSM288502,1,1,-12.944075584411621,11.022346496582031
GSM288536,1,1,-13.884257316589355,11.856678009033203
GSM289244,0,0,3.262965679168701,-7.865901470184326
GSM289245,0,0,3.0605220794677734,-7.646942138671875
GSM289246,0,0,3.7858214378356934,-8.548566818237305
GSM289247,0,0,3.2869133949279785,-7.937315464019775
GSM289248,0,0,3.6092143058776855,-8.08946418762207
GSM289249,0,0,4.113584041595459,-9.163736343383789
GSM289250,0,0,2.3822855949401855,-6.6475396156311035
GSM289251,0,0,2.684483528137207,-6.920680522918701
GSM289252,0,0,3.4420924186706543,-8.137751579284668
GSM289253,0,0,2.7820143699645996,-6.9808878898620605
GSM289254,0,0,3.751270294189453,-8.582216262817383
GSM289651,1,1,-10.128900527954102,8.279991149902344
GSM289653,1,1,-9.467700004577637,7.617786884307861
GSM289654,1,1,-10.384248733520508,8.507598876953125
GSM289656,1,1,-10.870553970336914,9.01174545288086
GSM289658,1,1,-9.560076713562012,7.717078685760498
GSM289659,1,1,-9.737617492675781,7.9004225730896
GSM289889,0,0,10.850627899169922,-14.464103698730469
GSM289890,0,0,11.260618209838867,-14.874296188354492
GSM289892,0,0,9.675393104553223,-13.243982315063477
GSM289893,0,0,8.18835735321045,-11.532770156860352
GSM289894,0,0,8.761748313903809,-12.316082000732422
GSM289895,0,0,8.250492095947266,-11.887897491455078
GSM289897,0,0,8.103437423706055,-11.329919815063477
GSM289898,0,0,11.072734832763672,-14.89118766784668
GSM289900,0,0,9.50909423828125,-12.967435836791992
GSM289901,0,0,8.283291816711426,-11.583566665649414
GSM289904,0,0,12.587589263916016,-16.537633895874023
GSM290910,1,1,-6.80410623550415,5.5754594802856445
GSM290911,1,1,-5.319790363311768,3.931540012359619
GSM290913,1,1,-5.357665538787842,3.9561944007873535
GSM290914,1,1,-5.885700225830078,4.569949626922607
GSM290915,1,1,-5.005183696746826,3.5303955078125
GSM290916,1,1,-6.759920597076416,5.459426403045654
GSM290917,1,1,-6.078096866607666,4.761551380157471
GSM290918,1,1,-5.767265319824219,4.473484992980957
GSM290919,1,1,-5.868867874145508,4.612089157104492
GSM290920,1,1,-4.431464195251465,2.5958762168884277
GSM290921,1,1,-4.799757957458496,3.2113404273986816
GSM290923,1,1,-5.240361213684082,3.691922187805176
GSM290924,1,1,-5.107537746429443,3.4902734756469727
GSM290925,1,1,-5.3145318031311035,3.6368660926818848
GSM290926,1,1,-5.130919456481934,3.573883056640625
GSM290927,1,1,-5.867654323577881,4.5513691902160645
GSM292136,1,1,-13.433300018310547,11.386880874633789
GSM292138,1,1,-14.035161972045898,11.970125198364258
GSM292139,1,1,-13.798513412475586,11.74294662475586
GSM318854,1,1,-13.479231834411621,11.426042556762695
GSM318855,1,1,-13.61936092376709,11.573644638061523
GSM318856,1,1,-13.534902572631836,11.463056564331055
GSM318859,1,1,-13.728014945983887,11.6591796875
GSM294957,1,1,-8.697547912597656,7.125376224517822
GSM294958,1,1,-8.332602500915527,6.692324638366699
GSM296658,1,1,-9.142032623291016,7.739231586456299
GSM296756,1,1,-10.266655921936035,8.827571868896484
GSM296757,1,1,-9.56710433959961,8.072351455688477
GSM296758,1,1,-9.85853099822998,8.304216384887695
GSM296759,1,1,-9.801313400268555,8.21446418762207
GSM297456,0,0,5.82431173324585,-9.277908325195312
GSM297457,0,0,4.946817874908447,-8.302976608276367
GSM297458,0,0,4.5008225440979,-7.801581382751465
GSM297459,0,0,5.818573474884033,-9.167189598083496
GSM297460,0,0,5.144073963165283,-8.45012092590332
GSM297462,0,0,4.395726203918457,-7.54714822769165
GSM297463,0,0,7.538149356842041,-11.25112533569336
GSM297464,0,0,5.214979648590088,-8.568872451782227
GSM297465,0,0,4.681536674499512,-7.973074436187744
GSM297466,0,0,5.1893768310546875,-8.541023254394531
GSM297467,0,0,5.626170635223389,-9.059131622314453
GSM297468,0,0,4.608704090118408,-7.753784656524658
GSM335405,0,0,4.937829971313477,-8.222179412841797
GSM335406,0,0,5.33933162689209,-8.644401550292969
GSM335407,0,0,4.64811372756958,-7.938920497894287
GSM335408,0,0,5.485081672668457,-8.839275360107422
GSM335409,0,0,4.276898384094238,-7.515190601348877
GSM298203,0,0,6.5520734786987305,-9.841489791870117
GSM298204,0,0,4.542034149169922,-7.4729437828063965
GSM298205,0,0,2.9467110633850098,-6.1964826583862305
GSM298206,0,0,4.509571552276611,-7.833065986633301
GSM298207,0,0,3.4787769317626953,-6.605739593505859
GSM298208,0,0,3.5520052909851074,-6.541575908660889
GSM298209,0,0,3.058134078979492,-6.139451026916504
GSM298210,0,0,3.4698128700256348,-6.428341388702393
GSM298211,0,0,2.9684271812438965,-6.023311138153076
GSM298212,0,0,5.3012518882751465,-8.390523910522461
GSM298213,0,0,2.9321508407592773,-5.9797515869140625
GSM298215,0,0,4.6532135009765625,-7.603351593017578
GSM298216,0,0,5.499678134918213,-8.629450798034668
GSM298217,0,0,5.839432239532471,-9.025196075439453
GSM298353,1,1,-12.264921188354492,10.391141891479492
GSM298354,1,1,-12.642498016357422,10.860746383666992
GSM298356,1,1,-14.385847091674805,12.403688430786133
GSM298358,1,1,-14.205913543701172,12.052581787109375
GSM298359,1,1,-13.274934768676758,11.255069732666016
GSM298360,1,1,-12.341023445129395,10.398733139038086
GSM298361,1,1,-12.50437068939209,10.585624694824219
GSM298362,1,1,-13.543148040771484,11.564186096191406
GSM298365,1,1,-12.864173889160156,10.900613784790039
GSM298366,1,1,-12.545174598693848,10.629955291748047
GSM298367,1,1,-11.885260581970215,9.986919403076172
GSM299095,0,0,4.312226295471191,-7.70591402053833
GSM299096,0,0,4.424195766448975,-7.652186870574951
GSM299097,0,0,4.390636920928955,-7.683194637298584
GSM299098,0,0,4.061924457550049,-7.2528557777404785
GSM299099,0,0,4.174474239349365,-7.233935356140137
GSM299100,0,0,2.456242561340332,-5.345742702484131
GSM299101,0,0,4.605856418609619,-7.8695502281188965
GSM299102,0,0,4.605181694030762,-7.873658657073975
GSM299103,0,0,3.1816625595092773,-6.39210319519043
GSM299104,0,0,4.757379531860352,-7.969016075134277
GSM299105,0,0,3.375420093536377,-6.371433734893799
GSM299106,0,0,2.3176116943359375,-5.17274284362793
GSM299425,0,0,9.865623474121094,-13.490316390991211
GSM299426,0,0,8.859580993652344,-12.366445541381836
GSM299427,0,0,10.374530792236328,-14.132957458496094
