,result,prediction,prob0,prob1
GSM267078,0,0,4.972710609436035,-6.73425817489624
GSM267080,0,0,4.310372352600098,-5.798698425292969
GSM267081,0,0,4.370434761047363,-5.969136714935303
GSM267082,0,0,4.452184200286865,-6.08229923248291
GSM269527,1,1,-7.157025337219238,8.476343154907227
GSM269528,1,1,-4.905911445617676,6.026112079620361
GSM269529,1,1,-10.419947624206543,9.609347343444824
GSM269530,1,1,-11.15757942199707,10.22559642791748
GSM269532,1,1,-13.437591552734375,11.824527740478516
GSM269936,0,0,4.8613104820251465,-6.273355007171631
GSM269937,0,0,4.479241847991943,-5.725926876068115
GSM269938,0,0,6.17622184753418,-7.686038017272949
GSM269808,0,0,9.718836784362793,-13.560199737548828
GSM269809,0,0,9.860801696777344,-13.748458862304688
GSM269810,0,0,9.756105422973633,-13.62043285369873
GSM269811,0,0,9.379572868347168,-13.140580177307129
GSM269834,0,0,9.438543319702148,-13.21339225769043
GSM269835,0,0,9.148954391479492,-12.828255653381348
GSM269932,0,0,9.716560363769531,-13.603019714355469
GSM269933,0,0,9.02430248260498,-12.589621543884277
GSM269934,0,0,9.394769668579102,-13.197856903076172
GSM270524,1,1,-7.328668594360352,7.095407962799072
GSM270525,1,1,-7.654654502868652,7.37985897064209
GSM270526,1,1,-6.775918960571289,6.689167022705078
GSM270527,1,1,-6.614950180053711,6.3768229484558105
GSM270528,1,1,-7.316036701202393,7.029012203216553
GSM270529,1,1,-6.816234588623047,6.619174003601074
GSM270808,0,0,7.6471357345581055,-10.143608093261719
GSM270809,0,0,3.495957612991333,-4.850578308105469
GSM270810,0,0,5.135106086730957,-6.974632263183594
GSM270781,1,1,-7.335115432739258,7.17507791519165
GSM270782,1,1,-6.9132795333862305,6.841440200805664
GSM270783,1,1,-3.8263354301452637,4.117898941040039
GSM270784,1,1,-6.980377197265625,6.89805793762207
GSM270785,1,1,-7.459942817687988,7.256219863891602
GSM270835,0,0,2.1107258796691895,-3.4619741439819336
GSM270836,0,0,2.3228073120117188,-3.792088508605957
GSM270837,0,0,3.0171947479248047,-4.699536323547363
GSM270838,0,0,2.2355916500091553,-3.610619068145752
GSM270839,0,0,1.4093213081359863,-2.508173942565918
GSM270840,0,0,2.2410967350006104,-3.565108299255371
GSM270841,0,0,1.8836884498596191,-3.131260871887207
GSM270842,0,0,0.8368126153945923,-1.4891613721847534
GSM270843,0,0,0.7701672315597534,-1.5790985822677612
GSM270844,0,0,1.4370856285095215,-2.553316116333008
GSM270815,1,1,-0.7287992238998413,0.7776939868927002
GSM270817,1,1,-1.9181618690490723,2.427428722381592
GSM270818,1,1,-0.7447325587272644,0.7919317483901978
GSM270819,1,1,-1.2653518915176392,1.5229862928390503
GSM270820,1,1,-1.1542102098464966,1.3613172769546509
GSM270821,1,1,-1.6013717651367188,2.0038082599639893
GSM270823,1,1,-0.985900342464447,1.3074698448181152
GSM270824,1,1,-0.4127592444419861,0.4176178574562073
GSM270825,1,1,-1.6897673606872559,2.101722240447998
GSM270827,1,1,-1.4939149618148804,2.105337619781494
GSM270828,1,1,-1.4869298934936523,1.7809293270111084
GSM270830,1,1,-1.3670787811279297,1.6458473205566406
GSM270831,1,1,-2.193887233734131,2.909708023071289
GSM271334,1,1,-2.0315120220184326,2.0714025497436523
GSM271336,1,1,-1.337283968925476,1.3000108003616333
GSM271339,1,1,-3.18700909614563,3.0406031608581543
GSM271340,1,1,-2.8578004837036133,2.839585781097412
GSM271848,0,0,7.042871475219727,-10.717753410339355
GSM271849,0,0,6.80634880065918,-10.525457382202148
GSM271865,0,0,5.478819847106934,-8.654550552368164
GSM271866,0,0,5.04506254196167,-7.997820854187012
GSM271867,0,0,6.327428817749023,-9.857287406921387
GSM271868,0,0,6.448816776275635,-9.938578605651855
GSM272418,0,0,4.6739583015441895,-6.211431503295898
GSM272419,0,0,2.849860906600952,-3.8302154541015625
GSM272770,0,0,6.4196553230285645,-9.441252708435059
GSM272771,0,0,5.746070861816406,-8.266358375549316
GSM272772,0,0,4.959512710571289,-7.388022422790527
GSM272754,1,1,-10.321223258972168,9.849316596984863
GSM272755,1,1,-13.836648941040039,12.32589340209961
GSM272756,1,1,-8.45584774017334,8.093521118164062
GSM272757,1,1,-12.09498119354248,11.44498348236084
GSM272758,1,1,-10.727195739746094,10.046380043029785
GSM272760,1,1,-13.0631685256958,11.74621295928955
GSM272762,1,1,-9.916620254516602,9.429155349731445
GSM272763,1,1,-7.059438228607178,7.224755764007568
GSM272764,1,1,-8.238965034484863,7.911213397979736
GSM272765,1,1,-12.35879898071289,11.570137023925781
GSM272766,1,1,-11.113191604614258,10.375887870788574
GSM272767,1,1,-7.528621196746826,7.5010762214660645
GSM272768,1,1,-10.49056625366211,9.876664161682129
GSM272769,1,1,-10.002522468566895,9.379166603088379
GSM272914,0,0,7.758367538452148,-10.411824226379395
GSM272916,0,0,9.866365432739258,-13.464138984680176
GSM272918,0,0,7.665744781494141,-10.336410522460938
GSM272919,0,0,6.311221122741699,-8.579137802124023
GSM272920,0,0,6.721652984619141,-9.156658172607422
GSM272921,0,0,7.327352523803711,-10.307762145996094
GSM273007,0,0,4.587997913360596,-7.408658027648926
GSM273009,0,0,3.581990957260132,-5.956537246704102
GSM273012,0,0,4.8437957763671875,-7.737055778503418
GSM273014,0,0,3.674199342727661,-6.087203025817871
GSM273221,0,0,2.367635726928711,-3.7032947540283203
GSM273228,0,0,3.380345582962036,-5.228471755981445
GSM273229,0,0,3.3234946727752686,-5.0333967208862305
GSM273232,0,0,4.896254539489746,-6.849490165710449
GSM273233,0,0,6.355103492736816,-8.59525203704834
GSM273234,0,0,5.29062557220459,-7.2896575927734375
GSM273235,0,0,3.4071168899536133,-5.1801300048828125
GSM273236,0,0,4.713474273681641,-6.681404113769531
GSM273269,0,0,2.7729718685150146,-4.424402236938477
GSM273515,0,0,6.403388500213623,-8.549246788024902
GSM273516,0,0,5.604414939880371,-7.616939544677734
GSM274607,1,1,-8.99647331237793,8.619752883911133
GSM274608,1,1,-9.749130249023438,9.285198211669922
GSM274609,1,1,-10.903812408447266,9.900901794433594
GSM274610,1,1,-12.367175102233887,11.012063026428223
GSM272100,1,1,-12.20960807800293,10.958231925964355
GSM275309,1,1,-12.14451789855957,10.87093734741211
GSM275311,1,1,-12.895027160644531,11.475404739379883
GSM275312,1,1,-13.111881256103516,11.60368537902832
GSM275314,1,1,-13.093379020690918,11.541101455688477
GSM275418,0,0,7.792782306671143,-10.994982719421387
GSM275419,0,0,8.781763076782227,-12.118352890014648
GSM275420,0,0,5.050693988800049,-7.308649063110352
GSM275676,1,1,-13.401853561401367,11.764439582824707
GSM275678,1,1,-11.967642784118652,10.727065086364746
GSM275679,1,1,-12.657693862915039,11.319385528564453
GSM275680,1,1,-12.517338752746582,10.854072570800781
GSM275681,1,1,-12.86793327331543,10.929219245910645
GSM275683,1,1,-13.558650016784668,11.777669906616211
GSM275684,1,1,-13.847027778625488,11.898815155029297
GSM275687,0,0,3.021860122680664,-4.190727233886719
GSM275688,0,0,2.940265417098999,-3.9713969230651855
GSM275689,0,0,7.881834030151367,-11.321666717529297
GSM277265,0,0,6.8919358253479,-9.208394050598145
GSM277266,0,0,6.064886569976807,-8.160412788391113
GSM277267,0,0,6.131710052490234,-8.269551277160645
GSM277269,0,0,5.532372951507568,-7.402843475341797
GSM277270,0,0,4.302243232727051,-5.8279523849487305
GSM277271,0,0,3.619483232498169,-4.980779647827148
GSM277272,0,0,10.051763534545898,-12.685702323913574
GSM277273,0,0,5.024148464202881,-6.609058856964111
GSM304352,0,0,5.722015857696533,-7.687701225280762
GSM277428,1,1,-13.635464668273926,12.076783180236816
GSM277430,1,1,-12.885811805725098,11.504542350769043
GSM277636,1,1,-5.937031269073486,5.37943172454834
GSM277637,1,1,-5.78223991394043,5.238846778869629
GSM277639,1,1,-6.13218879699707,5.576139450073242
GSM277640,1,1,-6.185519695281982,5.62225341796875
GSM277641,1,1,-5.4956135749816895,5.007274627685547
GSM277642,1,1,-6.047717094421387,5.516475677490234
GSM277800,1,1,-8.995248794555664,8.568941116333008
GSM277805,1,1,-6.000154495239258,5.261994361877441
GSM277807,1,1,-13.847593307495117,12.380684852600098
GSM277808,1,1,-10.854471206665039,10.017010688781738
GSM277810,1,1,-13.254585266113281,11.912029266357422
GSM277811,1,1,-10.10116195678711,9.466546058654785
GSM277812,1,1,-8.788393020629883,8.260727882385254
GSM279060,0,0,8.185293197631836,-10.158183097839355
GSM279061,0,0,8.442341804504395,-10.43819808959961
GSM279062,0,0,8.461540222167969,-10.478938102722168
GSM279063,0,0,13.42644214630127,-16.20160484313965
GSM279065,0,0,14.025074005126953,-16.82157325744629
GSM279142,0,0,6.119439601898193,-7.8612823486328125
GSM279143,0,0,8.12024974822998,-10.302483558654785
GSM279141,1,1,-9.540087699890137,12.189449310302734
GSM279145,1,1,-10.035006523132324,12.819804191589355
GSM279572,0,0,3.0065972805023193,-5.191338062286377
GSM279573,0,0,4.137967586517334,-6.699715614318848
GSM279575,0,0,4.186016082763672,-6.746366500854492
GSM279576,0,0,4.774587631225586,-7.560399055480957
GSM279578,0,0,4.160436153411865,-6.736489295959473
GSM279579,0,0,3.6902999877929688,-6.032758712768555
GSM279580,0,0,4.129880905151367,-6.70969295501709
GSM279581,0,0,4.497231483459473,-7.218267440795898
GSM279582,0,0,4.709819793701172,-7.5683183670043945
GSM279583,0,0,4.336189270019531,-6.932316780090332
GSM279585,0,0,2.706496000289917,-4.408082008361816
GSM279586,0,0,2.183682441711426,-3.6001501083374023
GSM279587,0,0,2.557644844055176,-4.199557304382324
GSM279588,0,0,3.065842390060425,-5.0372185707092285
GSM280213,0,0,4.816855430603027,-6.7970499992370605
GSM280217,0,0,4.965072154998779,-6.958245277404785
GSM280220,0,0,8.061960220336914,-10.53690242767334
GSM280223,0,0,7.596588134765625,-9.95312213897705
GSM280224,0,0,7.009646415710449,-9.271201133728027
GSM279179,1,1,-14.071124076843262,13.602511405944824
GSM279182,1,1,-14.215033531188965,14.055044174194336
GSM279184,1,1,-10.085400581359863,10.746275901794434
GSM279187,1,1,-11.070568084716797,11.691569328308105
GSM280298,1,1,-11.709440231323242,12.095745086669922
GSM280360,1,1,-13.416764259338379,13.427191734313965
GSM280361,1,1,-14.685480117797852,14.561081886291504
GSM280362,1,1,-9.035568237304688,9.21422290802002
GSM280363,1,1,-15.32217025756836,15.209514617919922
GSM280367,1,1,-10.87454605102539,11.247198104858398
GSM280368,1,1,-13.20053768157959,12.79273509979248
GSM280369,1,1,-9.150425910949707,9.585820198059082
GSM280370,1,1,-11.222660064697266,11.346914291381836
GSM280371,1,1,-13.385576248168945,13.682138442993164
GSM280372,1,1,-12.61648941040039,12.382194519042969
GSM280373,1,1,-12.839943885803223,12.826147079467773
GSM280374,1,1,-9.978510856628418,10.61630630493164
GSM280375,1,1,-11.90597152709961,12.24896240234375
GSM280376,1,1,-14.113653182983398,14.116694450378418
GSM280377,1,1,-15.857376098632812,15.606829643249512
GSM280378,1,1,-13.892972946166992,13.981621742248535
GSM281311,0,0,6.069925785064697,-7.969998359680176
GSM281312,0,0,5.745645999908447,-7.725735664367676
GSM281314,0,0,6.167757987976074,-7.920916557312012
GSM281315,0,0,5.800100326538086,-7.481097221374512
GSM281316,0,0,6.963754653930664,-8.909594535827637
GSM281775,0,0,10.998943328857422,-15.235121726989746
GSM281777,0,0,11.946856498718262,-16.570049285888672
GSM282582,0,0,5.127539157867432,-7.3233184814453125
GSM282584,0,0,5.438606262207031,-7.766521453857422
GSM282585,0,0,6.66104793548584,-9.272488594055176
GSM282586,0,0,3.8255608081817627,-5.64125919342041
GSM282587,0,0,5.315860748291016,-7.616650581359863
GSM282588,0,0,4.117384910583496,-5.896238327026367
GSM282589,0,0,4.239789962768555,-6.1115570068359375
GSM282590,0,0,3.994184732437134,-5.969821929931641
GSM282591,0,0,6.538763046264648,-9.095586776733398
GSM283064,0,0,3.663217782974243,-5.639426231384277
GSM283065,0,0,4.765087127685547,-7.141213417053223
GSM283066,0,0,4.667362689971924,-7.065503120422363
GSM283067,0,0,4.681125164031982,-7.090976715087891
GSM283068,0,0,3.829702377319336,-5.884766578674316
GSM283069,0,0,4.059070110321045,-6.228302955627441
GSM283070,0,0,4.089034080505371,-6.313287258148193
GSM283071,0,0,3.7658209800720215,-5.840637683868408
GSM283072,0,0,3.587171792984009,-5.504213333129883
GSM283073,0,0,5.078183650970459,-7.636323928833008
GSM283074,0,0,4.43182373046875,-6.758230209350586
GSM283075,0,0,4.052677154541016,-6.167737007141113
GSM283076,0,0,3.033169746398926,-4.716424942016602
GSM283077,0,0,3.928858518600464,-6.0305609703063965
GSM283078,0,0,3.8870232105255127,-5.939826488494873
GSM284858,0,0,6.3652544021606445,-24.179655075073242
GSM284859,0,0,11.5542631149292,-32.28946304321289
GSM284860,0,0,12.572393417358398,-33.052974700927734
GSM284861,0,0,8.933749198913574,-13.954707145690918
GSM284862,0,0,7.850842475891113,-11.48066520690918
GSM284863,0,0,6.773031234741211,-24.139501571655273
GSM284864,0,0,7.779149055480957,-10.884964942932129
GSM284865,0,0,7.450639724731445,-10.543471336364746
GSM284866,0,0,7.912284851074219,-12.143383979797363
GSM286015,0,0,8.452744483947754,-12.047008514404297
GSM286017,0,0,3.2724859714508057,-4.926309108734131
GSM286086,0,0,3.2078144550323486,-4.823158264160156
GSM286087,0,0,2.863333225250244,-4.298375129699707
GSM286088,0,0,7.550795555114746,-10.901329040527344
GSM286089,0,0,2.86621356010437,-4.312883377075195
GSM286091,0,0,2.862062454223633,-4.165189743041992
GSM286134,1,1,-11.402965545654297,9.967928886413574
GSM286135,1,1,-11.836387634277344,10.475090026855469
GSM282008,0,0,6.573581695556641,-9.412774085998535
GSM282009,0,0,11.752004623413086,-16.16455841064453
GSM282010,0,0,11.686344146728516,-15.834334373474121
GSM282011,0,0,11.288536071777344,-15.484274864196777
GSM282012,0,0,6.01174783706665,-8.598496437072754
GSM282013,0,0,5.093505859375,-7.3039960861206055
GSM282014,0,0,5.903307914733887,-8.14575481414795
GSM282015,0,0,5.042825698852539,-7.059325218200684
GSM282016,0,0,5.673323631286621,-7.796023368835449
GSM282017,0,0,5.835890769958496,-7.983725547790527
GSM282018,0,0,6.290188789367676,-8.650139808654785
GSM282019,0,0,5.195329666137695,-7.267886161804199
GSM287216,0,0,5.780250549316406,-7.697458267211914
GSM287217,0,0,5.229239463806152,-7.024479866027832
GSM287218,0,0,5.291851043701172,-7.159453392028809
GSM287219,0,0,5.027972221374512,-6.828891754150391
GSM287222,0,0,5.104265213012695,-6.798397541046143
GSM287847,1,1,-9.906682014465332,9.124739646911621
GSM287848,1,1,-9.145181655883789,8.556273460388184
GSM287849,1,1,-10.08537483215332,9.220372200012207
GSM287850,1,1,-8.55797004699707,8.109551429748535
GSM287851,1,1,-9.210697174072266,8.62960433959961
GSM287862,1,1,-8.93850326538086,8.362160682678223
GSM287863,1,1,-8.916820526123047,8.365495681762695
GSM287864,1,1,-9.359543800354004,8.684955596923828
GSM287865,1,1,-8.705318450927734,8.2128267288208
GSM287905,1,1,-8.519793510437012,8.077969551086426
GSM287909,1,1,-8.585498809814453,8.088031768798828
GSM287910,1,1,-8.63375186920166,8.100227355957031
GSM288223,0,0,4.093116760253906,-5.6203203201293945
GSM288224,0,0,4.49273681640625,-6.111334800720215
GSM288225,0,0,3.914419412612915,-5.471662521362305
GSM288226,0,0,4.0978193283081055,-5.650651454925537
GSM288227,0,0,3.925696611404419,-5.4553117752075195
GSM288228,0,0,4.239513397216797,-5.779614448547363
GSM288229,0,0,4.519357681274414,-6.105229377746582
GSM288230,0,0,4.407752513885498,-5.952072620391846
GSM288294,1,1,-11.165789604187012,10.231917381286621
GSM288295,1,1,-11.9933443069458,10.837029457092285
GSM288296,1,1,-10.778692245483398,9.872336387634277
GSM288297,1,1,-10.141032218933105,9.41844654083252
GSM288300,1,1,-10.618165016174316,9.843838691711426
GSM288303,1,1,-11.718807220458984,10.658985137939453
GSM288304,1,1,-11.403074264526367,10.404535293579102
GSM288305,1,1,-11.351523399353027,10.333964347839355
GSM288307,1,1,-10.583686828613281,9.675896644592285
GSM288309,1,1,-10.574317932128906,9.718584060668945
GSM288310,1,1,-11.850887298583984,10.732627868652344
GSM288311,1,1,-10.825020790100098,10.040811538696289
GSM288312,1,1,-10.934568405151367,10.09387493133545
GSM288313,1,1,-12.423029899597168,11.128729820251465
GSM257664,0,0,4.652730464935303,-6.967768669128418
GSM257665,0,0,6.638509750366211,-9.422404289245605
GSM257666,0,0,4.840864658355713,-7.237746238708496
GSM257667,0,0,7.284751892089844,-10.336148262023926
GSM257668,0,0,5.31026554107666,-7.89591121673584
GSM257670,0,0,5.322021484375,-7.8827972412109375
GSM257671,0,0,6.102705001831055,-8.76803970336914
GSM257672,0,0,4.103842735290527,-6.374161720275879
GSM257673,0,0,8.057279586791992,-11.352959632873535
GSM288491,1,1,-11.692547798156738,9.892176628112793
GSM288497,1,1,-12.196049690246582,10.343084335327148
GSM288499,1,1,-12.505252838134766,10.615151405334473
GSM288501,1,1,-12.2124662399292,10.310903549194336
GSM288536,1,1,-12.672098159790039,10.783979415893555
GSM289244,0,0,1.354229211807251,-2.38339900970459
GSM289245,0,0,1.1119613647460938,-1.934865117073059
GSM289246,0,0,0.7688378095626831,-1.4777735471725464
GSM289247,0,0,0.43747198581695557,-0.808702826499939
GSM289248,0,0,0.8718504309654236,-1.5776206254959106
GSM289249,0,0,1.460350513458252,-2.6300086975097656
GSM289250,0,0,0.9105844497680664,-1.6340419054031372
GSM289252,0,0,0.9476832151412964,-1.7556599378585815
GSM289253,0,0,1.3186845779418945,-2.324282646179199
GSM289254,0,0,1.0979948043823242,-2.067960739135742
GSM289652,1,1,-13.292011260986328,11.116360664367676
GSM289653,1,1,-13.329546928405762,11.12729549407959
GSM289654,1,1,-13.937352180480957,11.591771125793457
GSM289655,1,1,-14.298423767089844,11.962780952453613
GSM289656,1,1,-14.316486358642578,11.981282234191895
GSM289657,1,1,-13.53691577911377,11.368122100830078
GSM289659,1,1,-13.311742782592773,11.193812370300293
GSM289889,0,0,4.609475135803223,-6.2781782150268555
GSM289890,0,0,4.549692153930664,-6.1459150314331055
GSM289891,0,0,4.516034126281738,-6.1206374168396
GSM289892,0,0,4.394026279449463,-5.960674285888672
GSM289894,0,0,3.0924501419067383,-4.2313079833984375
GSM289895,0,0,3.380521059036255,-4.718696594238281
GSM289896,0,0,3.0574769973754883,-4.339555263519287
GSM289898,0,0,4.818912506103516,-6.525733947753906
GSM289899,0,0,5.32467794418335,-7.109641075134277
GSM289901,0,0,3.6890156269073486,-5.138605117797852
GSM289902,0,0,3.5209033489227295,-4.904024600982666
GSM289903,0,0,4.873212814331055,-6.541062831878662
GSM289904,0,0,4.522879600524902,-5.973979473114014
GSM289905,0,0,3.1985743045806885,-4.267591953277588
GSM290910,1,1,-9.663972854614258,9.198501586914062
GSM290911,1,1,-8.698957443237305,8.499509811401367
GSM290912,1,1,-9.32707405090332,8.93544864654541
GSM290914,1,1,-9.174185752868652,8.85343074798584
GSM290915,1,1,-9.121112823486328,8.817357063293457
GSM290916,1,1,-9.446316719055176,9.062296867370605
GSM290919,1,1,-9.406488418579102,9.026178359985352
GSM290920,1,1,-7.782747268676758,7.810291767120361
GSM290921,1,1,-7.229476451873779,7.422975063323975
GSM290922,1,1,-7.9456915855407715,7.839926719665527
GSM290923,1,1,-7.776126861572266,7.6966376304626465
GSM290924,1,1,-8.156545639038086,8.065411567687988
GSM290925,1,1,-7.649541854858398,7.695974349975586
GSM290926,1,1,-8.875852584838867,8.547660827636719
GSM290927,1,1,-8.10989761352539,8.013239860534668
GSM292136,1,1,-12.897282600402832,10.873553276062012
GSM292137,1,1,-12.265935897827148,10.384995460510254
GSM292138,1,1,-12.900927543640137,10.895415306091309
GSM292139,1,1,-13.201105117797852,11.09243392944336
GSM318854,1,1,-13.226106643676758,11.028647422790527
GSM318855,1,1,-13.198986053466797,11.013896942138672
GSM318856,1,1,-13.553825378417969,11.24454116821289
GSM318859,1,1,-13.778480529785156,11.426162719726562
GSM294957,1,1,-11.032306671142578,10.166504859924316
GSM294958,1,1,-10.170573234558105,9.558793067932129
GSM294959,1,1,-10.06687068939209,9.452990531921387
GSM294960,1,1,-9.827019691467285,9.295174598693848
GSM296658,1,1,-10.688289642333984,9.781725883483887
GSM296755,1,1,-10.189780235290527,9.490880966186523
GSM296756,1,1,-10.429651260375977,9.631978988647461
GSM296758,1,1,-9.313851356506348,8.629785537719727
GSM296759,1,1,-8.906980514526367,8.326681137084961
GSM297458,0,0,8.503000259399414,-11.305191993713379
GSM297459,0,0,9.149487495422363,-12.099016189575195
GSM297461,0,0,8.687172889709473,-11.524117469787598
GSM297462,0,0,8.754779815673828,-11.515107154846191
GSM297463,0,0,9.062760353088379,-12.175806999206543
GSM297464,0,0,8.664961814880371,-11.624403953552246
GSM297465,0,0,7.014152526855469,-9.373580932617188
GSM297466,0,0,8.364480972290039,-11.112298011779785
GSM297468,0,0,8.43435001373291,-11.181418418884277
GSM335404,0,0,8.720443725585938,-11.701351165771484
GSM335406,0,0,8.984987258911133,-11.96101188659668
GSM335407,0,0,7.7465925216674805,-10.27934741973877
GSM298203,0,0,7.247277736663818,-9.564338684082031
GSM298204,0,0,6.634462356567383,-8.80827808380127
GSM298205,0,0,5.030603408813477,-7.284054756164551
GSM298206,0,0,6.2384467124938965,-8.9340181350708
GSM298207,0,0,5.697895050048828,-7.982125282287598
GSM298208,0,0,7.072782516479492,-9.959004402160645
GSM298211,0,0,5.93004846572876,-8.817508697509766
GSM298212,0,0,7.482028484344482,-9.819411277770996
GSM298213,0,0,5.611238479614258,-8.03665542602539
GSM298214,0,0,5.976893424987793,-8.696901321411133
GSM298215,0,0,6.296020984649658,-8.272579193115234
GSM298216,0,0,7.1103973388671875,-9.526764869689941
GSM298217,0,0,7.413249969482422,-10.026208877563477
GSM402541,0,0,7.636569499969482,-10.337773323059082
GSM298353,1,1,-8.601316452026367,7.770737648010254
GSM298354,1,1,-10.081317901611328,8.974807739257812
GSM298355,1,1,-9.974767684936523,8.836448669433594
GSM298356,1,1,-12.27902603149414,10.588091850280762
GSM298357,1,1,-9.425798416137695,8.506329536437988
GSM298360,1,1,-9.764993667602539,8.841361045837402
GSM298361,1,1,-9.552489280700684,8.483668327331543
GSM298362,1,1,-11.296294212341309,9.860827445983887
GSM298363,1,1,-12.25031566619873,10.73294448852539
GSM298364,1,1,-11.791618347167969,10.22369384765625
GSM298365,1,1,-9.096078872680664,8.21130084991455
GSM298366,1,1,-9.666007041931152,8.76174259185791
GSM298367,1,1,-8.85165786743164,8.005929946899414
GSM299095,0,0,7.278733253479004,-9.223081588745117
GSM299096,0,0,6.3835296630859375,-8.290854454040527
GSM299098,0,0,7.240801811218262,-9.590204238891602
GSM299099,0,0,6.514674186706543,-8.7744140625
GSM299100,0,0,7.09130859375,-9.45536994934082
GSM299104,0,0,7.587040901184082,-9.966691017150879
GSM299106,0,0,6.0948262214660645,-8.137829780578613
GSM299423,0,0,5.663763523101807,-7.596484184265137
GSM299424,0,0,5.444073677062988,-7.307887077331543
GSM299426,0,0,5.798591136932373,-7.790318489074707
GSM299427,0,0,6.196702003479004,-8.28650188446045
GSM299428,0,0,5.85398006439209,-7.827568054199219
GSM299429,0,0,5.9383955001831055,-7.925366401672363
GSM299430,0,0,6.327219009399414,-8.464552879333496
GSM299431,0,0,5.783816814422607,-7.733466148376465
GSM299432,0,0,6.492526531219482,-8.72913932800293
GSM299433,0,0,6.81950044631958,-9.105574607849121
