,result,prediction,prob0,prob1
GSM265819,1,1,-5.531322002410889,6.868531703948975
GSM265820,1,1,-6.401315212249756,7.9432454109191895
GSM266839,0,0,9.744391441345215,-8.691022872924805
GSM266841,0,0,9.508970260620117,-8.507147789001465
GSM266843,0,0,11.391809463500977,-10.011844635009766
GSM266845,0,0,6.797780513763428,-6.262274742126465
GSM266847,0,0,7.379300117492676,-6.643897533416748
GSM266852,0,0,6.441822528839111,-5.818935394287109
GSM266853,0,0,10.666298866271973,-9.424020767211914
GSM297599,0,0,7.63979959487915,-6.916425704956055
GSM297601,0,0,7.819350719451904,-7.053561687469482
GSM297603,0,0,7.341488361358643,-6.637241363525391
GSM266912,1,1,-6.321381092071533,7.8263163566589355
GSM266913,1,1,-5.806865692138672,7.174455165863037
GSM266914,1,1,-6.089863300323486,7.512614727020264
GSM266915,1,1,-5.854738712310791,7.214380741119385
GSM266917,1,1,-6.054416179656982,7.48387336730957
GSM266918,1,1,-5.937314033508301,7.3192033767700195
GSM266919,1,1,-5.544321060180664,6.848146915435791
GSM266920,1,1,-5.551921844482422,6.822179317474365
GSM266921,1,1,-5.376373767852783,6.594285488128662
GSM266922,1,1,-6.008772850036621,7.427281379699707
GSM267005,1,1,-4.387775897979736,5.461369037628174
GSM267006,1,1,-4.199182987213135,5.2510151863098145
GSM267007,1,1,-4.103546619415283,5.144060134887695
GSM267008,1,1,-4.367158889770508,5.44133996963501
GSM267009,1,1,-4.007397651672363,5.051440238952637
GSM267011,1,1,-4.391214370727539,5.474728107452393
GSM267012,1,1,-4.4119181632995605,5.499889373779297
GSM267013,1,1,-4.307825088500977,5.383817195892334
GSM267077,0,0,9.66949462890625,-8.445789337158203
GSM267079,0,0,8.347160339355469,-7.403366565704346
GSM267080,0,0,7.941669940948486,-7.085225582122803
GSM267081,0,0,8.084407806396484,-7.192606449127197
GSM267082,0,0,8.166669845581055,-7.265164852142334
GSM267083,0,0,7.658133029937744,-6.83105993270874
GSM267084,0,0,7.732544422149658,-6.891119480133057
GSM269527,1,1,-3.3554306030273438,4.217483043670654
GSM269528,1,1,-1.3953673839569092,1.7168318033218384
GSM269531,1,1,-2.300557851791382,2.8336246013641357
GSM269532,1,1,-8.610529899597168,10.765581130981445
GSM269936,0,0,7.475552082061768,-6.647211074829102
GSM269937,0,0,7.948252201080322,-7.153966426849365
GSM269938,0,0,8.231477737426758,-7.386276721954346
GSM269809,0,0,18.072328567504883,-14.844095230102539
GSM269810,0,0,17.652875900268555,-14.537217140197754
GSM269811,0,0,17.91361427307129,-14.710145950317383
GSM269834,0,0,18.04729461669922,-14.79918098449707
GSM269932,0,0,18.605146408081055,-15.219282150268555
GSM269934,0,0,18.116729736328125,-14.841164588928223
GSM270524,1,1,-5.53524112701416,6.8869853019714355
GSM270525,1,1,-6.048876762390137,7.543708324432373
GSM270526,1,1,-5.549722194671631,6.945146560668945
GSM270527,1,1,-5.434386253356934,6.800776481628418
GSM270528,1,1,-5.9130072593688965,7.421203136444092
GSM270529,1,1,-5.666019439697266,7.099854946136475
GSM270808,0,0,6.729709148406982,-6.194253921508789
GSM270810,0,0,5.256483554840088,-5.016685485839844
GSM270781,1,1,-2.925107717514038,3.7468039989471436
GSM270782,1,1,-2.2401270866394043,2.8755128383636475
GSM270783,1,1,-0.15060970187187195,0.41041404008865356
GSM270784,1,1,-3.2631590366363525,4.185635566711426
GSM270785,1,1,-4.454483509063721,5.686646938323975
GSM270834,0,0,3.444535255432129,-3.5739545822143555
GSM270835,0,0,4.398820400238037,-4.35351037979126
GSM270837,0,0,5.8602705001831055,-5.463669300079346
GSM270838,0,0,4.073373317718506,-4.063003063201904
GSM270839,0,0,3.996981143951416,-4.040679454803467
GSM270840,0,0,4.340306282043457,-4.328734874725342
GSM270841,0,0,4.2787041664123535,-4.258356094360352
GSM270842,0,0,2.4475016593933105,-2.6996407508850098
GSM270843,0,0,3.6951775550842285,-3.7445497512817383
GSM270844,0,0,3.421048402786255,-3.5201480388641357
GSM270815,1,0,1.3433406352996826,-1.5489622354507446
GSM270816,1,0,1.3331565856933594,-1.567510724067688
GSM270818,1,0,1.162182331085205,-1.5008043050765991
GSM270819,1,0,0.9046462178230286,-1.2073358297348022
GSM270820,1,0,0.8633351922035217,-1.1472400426864624
GSM270821,1,0,0.17513716220855713,-0.3670194745063782
GSM270822,1,0,1.6154570579528809,-1.9849683046340942
GSM270823,1,0,0.6728048920631409,-0.7422284483909607
GSM270824,1,0,1.3112084865570068,-1.5349746942520142
GSM270826,1,1,-0.09763428568840027,0.07384435087442398
GSM270827,1,0,1.0096209049224854,-1.342395544052124
GSM270828,1,0,0.9631820321083069,-1.2142990827560425
GSM270829,1,0,0.6902521252632141,-0.8524469137191772
GSM270830,1,0,1.317162275314331,-1.6935923099517822
GSM270832,1,0,0.8866563439369202,-1.1560999155044556
GSM270833,1,0,1.0870013236999512,-1.3714039325714111
GSM271334,1,1,-2.446381092071533,2.7115886211395264
GSM271335,1,1,-1.5981078147888184,1.6303290128707886
GSM271337,1,1,-0.610945463180542,0.29765957593917847
GSM271338,1,1,-1.0721027851104736,0.9846152067184448
GSM271339,1,1,-0.8910242915153503,0.6573272347450256
GSM271341,1,1,-1.271737813949585,1.1887437105178833
GSM271847,0,0,8.739086151123047,-7.737792491912842
GSM271848,0,0,8.463047981262207,-7.520439147949219
GSM271866,0,0,7.750590801239014,-6.951164722442627
GSM271867,0,0,8.975193977355957,-7.922963619232178
GSM271868,0,0,9.390532493591309,-8.303300857543945
GSM272419,0,0,6.063221454620361,-5.6320600509643555
GSM272770,0,0,7.828506946563721,-7.279656887054443
GSM272772,0,0,6.469968795776367,-5.861522674560547
GSM272754,1,1,-7.176877975463867,9.276508331298828
GSM272755,1,1,-8.568964004516602,11.032751083374023
GSM272756,1,1,-6.034778594970703,8.052387237548828
GSM272758,1,1,-6.70871639251709,8.685956954956055
GSM272759,1,1,-6.832424163818359,8.873977661132812
GSM272760,1,1,-8.523268699645996,10.948515892028809
GSM272761,1,1,-8.003584861755371,10.278353691101074
GSM272762,1,1,-6.85267972946167,8.797101020812988
GSM272763,1,1,-5.093814849853516,6.675692558288574
GSM272764,1,1,-6.514090538024902,8.38029956817627
GSM272765,1,1,-7.396928310394287,9.483616828918457
GSM272766,1,1,-5.97088623046875,7.86006498336792
GSM272767,1,1,-3.6729636192321777,4.911224842071533
GSM272768,1,1,-7.101850986480713,9.117575645446777
GSM272914,0,0,10.384765625,-9.215394020080566
GSM272915,0,0,6.7952880859375,-5.914966106414795
GSM272916,0,0,10.153430938720703,-8.875838279724121
GSM272917,0,0,7.831185817718506,-6.445854663848877
GSM272918,0,0,10.056528091430664,-8.844012260437012
GSM272919,0,0,7.722853183746338,-6.887124061584473
GSM272920,0,0,8.343388557434082,-7.417788028717041
GSM272921,0,0,8.393511772155762,-7.027560710906982
GSM272994,0,0,8.485926628112793,-7.651352405548096
GSM273007,0,0,8.967850685119629,-8.08828353881836
GSM273008,0,0,8.86359691619873,-8.022184371948242
GSM273009,0,0,8.870071411132812,-8.059187889099121
GSM273012,0,0,9.577495574951172,-8.672831535339355
GSM273227,0,0,5.509666919708252,-5.261134147644043
GSM273228,0,0,6.69331693649292,-6.178466796875
GSM273229,0,0,5.059299945831299,-4.840612888336182
GSM273230,0,0,4.822983264923096,-4.639064311981201
GSM273231,0,0,4.540521144866943,-4.415858268737793
GSM273232,0,0,5.293878555297852,-5.104333400726318
GSM273233,0,0,5.879347801208496,-5.5533928871154785
GSM273234,0,0,5.565537929534912,-5.299805641174316
GSM273269,0,0,4.101189136505127,-4.085659503936768
GSM273270,0,0,4.5010809898376465,-4.455207347869873
GSM274608,1,1,-6.940677642822266,8.90593147277832
GSM274609,1,1,-7.527576923370361,9.53347396850586
GSM274610,1,1,-7.859976768493652,10.00500202178955
GSM275309,1,1,-8.281436920166016,10.480305671691895
GSM275312,1,1,-8.51155948638916,10.784132957458496
GSM275313,1,1,-8.09071159362793,10.032764434814453
GSM275314,1,1,-8.122132301330566,10.077699661254883
GSM275417,0,0,9.382205963134766,-8.17447280883789
GSM275418,0,0,8.877358436584473,-7.743753910064697
GSM275419,0,0,8.525891304016113,-7.55159330368042
GSM275420,0,0,6.333718776702881,-5.760776042938232
GSM275676,1,1,-7.526099681854248,9.3973970413208
GSM275677,1,1,-7.5751543045043945,9.47404956817627
GSM275678,1,1,-7.26108980178833,9.027772903442383
GSM275680,1,1,-7.105254650115967,8.848295211791992
GSM275681,1,1,-6.93432092666626,8.63290786743164
GSM275682,1,1,-6.7842888832092285,8.446636199951172
GSM275683,1,1,-7.6684956550598145,9.601419448852539
GSM275684,1,1,-7.780843734741211,9.729997634887695
GSM275685,1,1,-7.730061054229736,9.656633377075195
GSM275686,1,1,-6.908320903778076,8.611092567443848
GSM275688,0,0,10.055164337158203,-8.729986190795898
GSM277264,0,0,15.652342796325684,-13.412405967712402
GSM277265,0,0,14.018811225891113,-12.151183128356934
GSM277266,0,0,12.765074729919434,-11.032890319824219
GSM277268,0,0,10.116305351257324,-8.86614990234375
GSM277269,0,0,13.23225212097168,-11.43354606628418
GSM277270,0,0,11.147794723510742,-9.653099060058594
GSM277272,0,0,11.865986824035645,-10.165979385375977
GSM277273,0,0,8.464709281921387,-7.6029181480407715
GSM304352,0,0,13.823073387145996,-11.765776634216309
GSM277427,1,1,-7.711231231689453,9.722578048706055
GSM277428,1,1,-7.9183173179626465,10.011613845825195
GSM277429,1,1,-7.752978801727295,9.761138916015625
GSM277430,1,1,-7.875222206115723,9.918517112731934
GSM277637,1,1,-2.6725313663482666,3.6855766773223877
GSM277638,1,1,-2.64446759223938,3.661958694458008
GSM277639,1,1,-3.1872639656066895,4.264527797698975
GSM277640,1,1,-3.260305881500244,4.35940408706665
GSM277641,1,1,-1.5422477722167969,2.469080686569214
GSM277642,1,1,-2.3931005001068115,3.365126609802246
GSM277800,1,1,-6.979591369628906,9.014486312866211
GSM277801,1,1,-1.6108322143554688,2.670139789581299
GSM277802,1,1,-8.318204879760742,10.73415756225586
GSM277803,1,1,-7.234341621398926,9.380075454711914
GSM277804,1,1,-3.8361287117004395,5.293759346008301
GSM277805,1,1,-5.5728960037231445,7.473687648773193
GSM277806,1,1,-7.535728454589844,9.710060119628906
GSM277807,1,1,-8.10914421081543,10.587904930114746
GSM277808,1,1,-7.9222941398620605,10.233330726623535
GSM277809,1,1,-7.7514119148254395,9.914881706237793
GSM277810,1,1,-7.8169779777526855,10.122733116149902
GSM277812,1,1,-6.608249664306641,8.76272201538086
GSM279060,0,0,11.817645072937012,-10.018322944641113
GSM279062,0,0,11.775307655334473,-10.017655372619629
GSM279063,0,0,10.750875473022461,-8.528141021728516
GSM279064,0,0,10.682177543640137,-8.447117805480957
GSM279138,0,0,11.280632972717285,-9.766504287719727
GSM279143,0,0,11.430318832397461,-9.565747261047363
GSM279140,1,1,-1.9757273197174072,2.607663631439209
GSM279141,1,1,-2.645592212677002,3.420290946960449
GSM279145,1,1,-1.3480033874511719,1.9337924718856812
GSM279572,0,0,8.965738296508789,-7.850775718688965
GSM279574,0,0,9.834010124206543,-8.593076705932617
GSM279575,0,0,10.940153121948242,-9.41736888885498
GSM279576,0,0,12.339371681213379,-10.558591842651367
GSM279577,0,0,10.369878768920898,-8.992470741271973
GSM279578,0,0,9.450844764709473,-8.330916404724121
GSM279579,0,0,9.696635246276855,-8.420084953308105
GSM279580,0,0,10.149574279785156,-8.866364479064941
GSM279582,0,0,12.13563346862793,-10.560905456542969
GSM279583,0,0,12.576949119567871,-10.846542358398438
GSM279584,0,0,13.814674377441406,-11.843921661376953
GSM279585,0,0,6.074859619140625,-5.636742115020752
GSM279586,0,0,5.704280376434326,-5.372311115264893
GSM279587,0,0,6.345454692840576,-5.815974712371826
GSM279588,0,0,7.491668701171875,-6.6646294593811035
GSM280220,0,0,5.60039758682251,-5.411439895629883
GSM280223,0,0,5.6884613037109375,-5.483212471008301
GSM280224,0,0,5.493397235870361,-5.34076452255249
GSM279182,1,1,-6.102355480194092,7.785837173461914
GSM279184,1,1,-3.8890929222106934,5.2118611335754395
GSM279187,1,1,-5.765922546386719,7.278851509094238
GSM280297,1,1,-3.772233009338379,4.834573745727539
GSM280298,1,1,-6.463805675506592,8.278135299682617
GSM280360,1,1,-6.8389410972595215,8.718405723571777
GSM280361,1,1,-6.89455509185791,8.736028671264648
GSM280362,1,1,-3.110194683074951,4.46591854095459
GSM280363,1,1,-7.274342060089111,9.201555252075195
GSM280367,1,1,-5.832386493682861,7.360022068023682
GSM280368,1,1,-7.016152858734131,8.861881256103516
GSM280369,1,1,-4.782586574554443,5.83929443359375
GSM280370,1,1,-6.118198394775391,7.737907886505127
GSM280371,1,1,-6.635074615478516,8.493963241577148
GSM280373,1,1,-6.4440741539001465,8.204116821289062
GSM280374,1,1,-4.494462966918945,5.894583702087402
GSM280377,1,1,-7.081682205200195,8.994787216186523
GSM280378,1,1,-6.484144687652588,8.329353332519531
GSM281314,0,0,10.363312721252441,-9.137590408325195
GSM281315,0,0,9.0684175491333,-7.972622394561768
GSM281775,0,0,12.715718269348145,-11.368081092834473
GSM281776,0,0,12.463282585144043,-11.196008682250977
GSM281778,0,0,14.008979797363281,-12.396202087402344
GSM282583,0,0,5.218262672424316,-5.103902339935303
GSM282584,0,0,5.398489952087402,-5.2748026847839355
GSM282585,0,0,6.385703086853027,-6.202855587005615
GSM282586,0,0,5.350595951080322,-5.2309441566467285
GSM282587,0,0,5.583535671234131,-5.458734035491943
GSM282588,0,0,5.775975227355957,-5.6011857986450195
GSM282590,0,0,5.11289119720459,-4.970955848693848
GSM282591,0,0,6.487555980682373,-6.284485340118408
GSM282592,0,0,5.280124664306641,-5.163736820220947
GSM283064,0,0,5.820931911468506,-5.409361839294434
GSM283065,0,0,6.3272929191589355,-5.756470203399658
GSM283066,0,0,6.8860087394714355,-6.172377109527588
GSM283067,0,0,5.803680419921875,-5.367188453674316
GSM283068,0,0,5.665675640106201,-5.26879358291626
GSM283072,0,0,5.438985824584961,-5.0842108726501465
GSM283073,0,0,6.3182854652404785,-5.715519905090332
GSM283074,0,0,6.569250106811523,-5.846301555633545
GSM283075,0,0,4.93790340423584,-4.743435859680176
GSM283076,0,0,4.669151782989502,-4.503732204437256
GSM283077,0,0,5.276419639587402,-4.971543312072754
GSM283078,0,0,5.191904544830322,-4.902198314666748
GSM283079,0,0,5.551466941833496,-5.180917739868164
GSM284858,0,0,31.033044815063477,-13.707921981811523
GSM284860,0,0,26.393835067749023,-13.077362060546875
GSM284861,0,0,9.873699188232422,-7.957934856414795
GSM284862,0,0,9.620344161987305,-7.618892669677734
GSM284863,0,0,34.501712799072266,-20.955686569213867
GSM284864,0,0,4.467505931854248,-4.227502346038818
GSM286015,0,0,8.424047470092773,-7.2950944900512695
GSM286017,0,0,3.7937426567077637,-3.7448019981384277
GSM286086,0,0,3.903782367706299,-3.8650360107421875
GSM286087,0,0,3.057141065597534,-3.0946688652038574
GSM286088,0,0,11.11059856414795,-9.289987564086914
GSM286089,0,0,5.125023365020752,-4.780301094055176
GSM286090,0,0,5.299947261810303,-4.920289516448975
GSM286091,0,0,4.590727806091309,-4.346522808074951
GSM286135,1,1,-7.939728260040283,9.961054801940918
GSM286136,1,1,-6.915266036987305,8.675670623779297
GSM282008,0,0,7.551088333129883,-7.210751533508301
GSM282009,0,0,12.824337005615234,-11.560159683227539
GSM282010,0,0,12.229931831359863,-11.384664535522461
GSM282012,0,0,7.791784763336182,-7.476339817047119
GSM282014,0,0,11.407780647277832,-10.054145812988281
GSM282017,0,0,9.231560707092285,-8.269997596740723
GSM282019,0,0,8.4839448928833,-7.645047664642334
GSM287217,0,0,10.977518081665039,-9.550799369812012
GSM287218,0,0,11.817873001098633,-10.356101036071777
GSM287219,0,0,10.7999906539917,-9.423210144042969
GSM287220,0,0,11.127876281738281,-9.710119247436523
GSM287222,0,0,11.130495071411133,-9.727043151855469
GSM287846,1,1,-7.834472179412842,9.876395225524902
GSM287847,1,1,-8.044817924499512,10.172250747680664
GSM287848,1,1,-7.927835464477539,10.01076602935791
GSM287849,1,1,-8.409199714660645,10.660258293151855
GSM287850,1,1,-7.947655200958252,10.021387100219727
GSM287851,1,1,-7.923524856567383,10.003369331359863
GSM287862,1,1,-7.719649314880371,9.738020896911621
GSM287864,1,1,-8.159562110900879,10.323860168457031
GSM287905,1,1,-7.951371669769287,10.040596008300781
GSM287906,1,1,-8.116722106933594,10.271289825439453
GSM287907,1,1,-7.818608283996582,9.837761878967285
GSM287909,1,1,-7.9246015548706055,9.994979858398438
GSM287910,1,1,-7.996072292327881,10.115870475769043
GSM288224,0,0,13.972132682800293,-12.2250394821167
GSM288225,0,0,13.69534969329834,-11.99686336517334
GSM288226,0,0,14.303278923034668,-12.488771438598633
GSM288227,0,0,13.882394790649414,-12.156560897827148
GSM288228,0,0,14.955991744995117,-12.976799964904785
GSM288230,0,0,14.842751502990723,-12.857158660888672
GSM288293,1,1,-5.680713176727295,7.059203624725342
GSM288296,1,1,-5.565353870391846,6.961660861968994
GSM288297,1,1,-5.431918621063232,6.860250473022461
GSM288298,1,1,-4.872270107269287,6.190476894378662
GSM288299,1,1,-6.485561370849609,8.113821983337402
GSM288300,1,1,-5.658730983734131,7.14184045791626
GSM288301,1,1,-6.226251602172852,7.751376152038574
GSM288302,1,1,-6.7884368896484375,8.446115493774414
GSM288304,1,1,-6.781711578369141,8.41659164428711
GSM288305,1,1,-6.650269031524658,8.12326431274414
GSM288306,1,1,-6.666151523590088,8.162480354309082
GSM288307,1,1,-6.336606025695801,7.758809566497803
GSM288308,1,1,-6.582286834716797,8.057497024536133
GSM288309,1,1,-6.759857654571533,8.300195693969727
GSM288310,1,1,-6.616508960723877,8.10537052154541
GSM288312,1,1,-5.8128275871276855,7.129968166351318
GSM288313,1,1,-6.423488140106201,7.887147426605225
GSM257664,0,0,8.081849098205566,-7.152011394500732
GSM257665,0,0,9.424982070922852,-8.261484146118164
GSM257666,0,0,8.100418090820312,-7.2250895500183105
GSM257667,0,0,10.79621410369873,-9.418152809143066
GSM257668,0,0,8.591252326965332,-7.581179141998291
GSM257669,0,0,9.973105430603027,-8.720525741577148
GSM257670,0,0,9.332684516906738,-8.198769569396973
GSM257671,0,0,10.28504753112793,-8.971985816955566
GSM257672,0,0,7.982475757598877,-7.109220504760742
GSM288491,1,1,-5.83937406539917,7.275918483734131
GSM288497,1,1,-5.775211811065674,7.174245834350586
GSM288499,1,1,-5.763020992279053,7.176916599273682
GSM288501,1,1,-6.670495510101318,8.258090019226074
GSM288502,1,1,-6.948080539703369,8.596633911132812
GSM288536,1,1,-6.768802165985107,8.35365104675293
GSM289244,0,0,3.238661289215088,-3.360813856124878
GSM289245,0,0,2.5257275104522705,-2.7633538246154785
GSM289246,0,0,2.4365503787994385,-2.6696133613586426
GSM289247,0,0,1.7664768695831299,-2.006524085998535
GSM289248,0,0,2.6626806259155273,-2.8588027954101562
GSM289249,0,0,3.029679775238037,-3.139521360397339
GSM289250,0,0,2.4474339485168457,-2.7023701667785645
GSM289251,0,0,2.7177417278289795,-2.905561685562134
GSM289252,0,0,3.0670111179351807,-3.1934633255004883
GSM289253,0,0,3.6761369705200195,-3.7932426929473877
GSM289254,0,0,3.161794662475586,-3.330594301223755
GSM289651,1,1,-7.332460880279541,9.058574676513672
GSM289653,1,1,-6.867920875549316,8.463335037231445
GSM289654,1,1,-7.182949542999268,8.84499454498291
GSM289656,1,1,-7.49171781539917,9.277809143066406
GSM289658,1,1,-7.205445289611816,8.93521499633789
GSM289659,1,1,-7.12549352645874,8.831485748291016
GSM289889,0,0,11.337346076965332,-9.68675708770752
GSM289890,0,0,10.033780097961426,-8.689325332641602
GSM289892,0,0,13.280245780944824,-11.390043258666992
GSM289893,0,0,11.963714599609375,-10.365473747253418
GSM289894,0,0,9.994277954101562,-8.736639976501465
GSM289895,0,0,11.645347595214844,-10.169776916503906
GSM289897,0,0,10.241348266601562,-8.930813789367676
GSM289898,0,0,14.000587463378906,-11.884654998779297
GSM289900,0,0,11.71978759765625,-10.074202537536621
GSM289901,0,0,11.238602638244629,-9.701937675476074
GSM289904,0,0,13.480748176574707,-11.536048889160156
GSM290910,1,1,-6.3367791175842285,7.991134166717529
GSM290911,1,1,-6.004672527313232,7.578537940979004
GSM290913,1,1,-6.3533453941345215,8.007291793823242
GSM290914,1,1,-5.984556198120117,7.504998683929443
GSM290915,1,1,-5.903343200683594,7.424576282501221
GSM290916,1,1,-6.338918209075928,7.9838786125183105
GSM290917,1,1,-6.412153244018555,8.065850257873535
GSM290918,1,1,-5.7812089920043945,7.236229419708252
GSM290919,1,1,-6.232751846313477,7.828789234161377
GSM290920,1,1,-6.173020839691162,7.788783073425293
GSM290921,1,1,-6.223392486572266,7.834550380706787
GSM290923,1,1,-6.196040630340576,7.808297157287598
GSM290924,1,1,-6.414730548858643,8.132137298583984
GSM290925,1,1,-6.307223796844482,7.961771488189697
GSM290926,1,1,-6.354045391082764,8.086750030517578
GSM290927,1,1,-6.401360988616943,8.15961742401123
GSM292136,1,1,-8.65114688873291,10.946502685546875
GSM292138,1,1,-8.459300994873047,10.725159645080566
GSM292139,1,1,-8.676323890686035,10.977030754089355
GSM318854,1,1,-8.496274948120117,10.745331764221191
GSM318855,1,1,-8.410584449768066,10.636849403381348
GSM318856,1,1,-8.489080429077148,10.716872215270996
GSM318859,1,1,-8.562566757202148,10.823963165283203
GSM294957,1,1,-6.061379432678223,7.408858776092529
GSM294958,1,1,-5.4546003341674805,6.639225482940674
GSM296658,1,1,-7.450220584869385,9.41400146484375
GSM296756,1,1,-7.339415550231934,9.261327743530273
GSM296757,1,1,-6.670053482055664,8.259679794311523
GSM296758,1,1,-6.741506099700928,8.344724655151367
GSM296759,1,1,-6.422674655914307,7.941246509552002
GSM297456,0,0,9.964156150817871,-8.561306953430176
GSM297457,0,0,9.483613967895508,-8.137845993041992
GSM297458,0,0,9.978926658630371,-8.537548065185547
GSM297459,0,0,11.087347030639648,-9.628918647766113
GSM297460,0,0,10.306236267089844,-8.836549758911133
GSM297462,0,0,11.155601501464844,-9.694966316223145
GSM297463,0,0,11.84649658203125,-10.114980697631836
GSM297464,0,0,11.230552673339844,-9.568432807922363
GSM297465,0,0,9.960169792175293,-8.57182502746582
GSM297466,0,0,10.64193344116211,-9.10420036315918
GSM297467,0,0,11.413284301757812,-9.7506103515625
GSM297468,0,0,10.855069160461426,-9.490468978881836
GSM335405,0,0,10.20351505279541,-8.707300186157227
GSM335406,0,0,10.91321086883545,-9.356563568115234
GSM335407,0,0,9.788179397583008,-8.37456226348877
GSM335408,0,0,10.775187492370605,-9.222494125366211
GSM335409,0,0,10.565632820129395,-9.15045166015625
GSM298203,0,0,10.1502103805542,-9.059610366821289
GSM298204,0,0,9.417154312133789,-8.501577377319336
GSM298205,0,0,6.015779495239258,-5.464705944061279
GSM298206,0,0,7.702061176300049,-6.979552745819092
GSM298207,0,0,7.324160099029541,-6.602464199066162
GSM298208,0,0,7.627353191375732,-6.906975269317627
GSM298209,0,0,7.137463092803955,-6.564182758331299
GSM298210,0,0,6.739343166351318,-6.275425434112549
GSM298211,0,0,7.0148186683654785,-6.455302715301514
GSM298212,0,0,11.271573066711426,-9.956843376159668
GSM298213,0,0,7.200623989105225,-6.525974750518799
GSM298215,0,0,9.696972846984863,-8.5989990234375
GSM298216,0,0,11.045408248901367,-9.738286972045898
GSM298217,0,0,10.580965995788574,-9.399742126464844
GSM298353,1,1,-6.1818342208862305,7.6818928718566895
GSM298354,1,1,-6.570741176605225,8.266572952270508
GSM298356,1,1,-7.8240485191345215,9.798916816711426
GSM298358,1,1,-6.453388214111328,8.005722045898438
GSM298359,1,1,-6.8184685707092285,8.489824295043945
GSM298360,1,1,-5.9372239112854,7.372528553009033
GSM298361,1,1,-6.017439365386963,7.493955135345459
GSM298362,1,1,-7.261778354644775,9.027233123779297
GSM298365,1,1,-6.125302791595459,7.6184401512146
GSM298366,1,1,-6.202094078063965,7.711497783660889
GSM298367,1,1,-5.993661403656006,7.448264122009277
GSM299095,0,0,9.433859825134277,-8.223389625549316
GSM299096,0,0,9.815150260925293,-8.554397583007812
GSM299097,0,0,9.780782699584961,-8.576190948486328
GSM299098,0,0,9.509020805358887,-8.381000518798828
GSM299099,0,0,9.641929626464844,-8.443096160888672
GSM299100,0,0,8.596592903137207,-7.624484539031982
GSM299101,0,0,9.310643196105957,-8.09919261932373
GSM299102,0,0,9.175429344177246,-8.049189567565918
GSM299103,0,0,8.751140594482422,-7.660868167877197
GSM299104,0,0,9.487467765808105,-8.335456848144531
GSM299105,0,0,9.247856140136719,-8.135562896728516
GSM299106,0,0,8.436144828796387,-7.563221454620361
GSM299425,0,0,11.763040542602539,-10.187606811523438
GSM299426,0,0,12.043717384338379,-10.402847290039062
